Lito,Depth,BVTX,AVTX,RxoRt,CILD,RLL3,SP,RILD,RILM,DCAL,RHOB,RHOC,DPOR,CNLS,GR,MCAL,MI,MN,DT,ITT,SPOR
NA,2831.5000,0.0000,0.0000,-16.6840,322.3921,4.4744,-34.9644,3.1018,3.3496,7.9890,2.5532,0.1037,9.1698,20.8904,75.5588,-999.2500,-999.2500,-999.2500,83.2613,0.0000,25.2202
NA,2832.0000,0.0000,0.0000,-19.2644,299.7212,5.1236,-35.0773,3.3364,3.6429,7.9872,2.5583,0.0972,8.8712,18.9832,78.5934,-999.2500,-999.2500,-999.2500,81.1443,1.0000,23.7230
NA,2832.5000,0.0000,0.0000,-23.6700,274.9044,5.3201,-35.2955,3.6376,4.0594,7.9940,2.5621,0.0842,8.6502,16.8772,82.3964,-999.2500,-999.2500,-999.2500,78.1525,0.0000,21.6071
NA,2833.0000,0.0000,0.0000,-28.7540,252.9249,7.4597,-35.5901,3.9537,4.5375,7.9969,2.5667,0.0723,8.3775,15.7150,80.2109,-999.2500,-999.2500,-999.2500,75.1017,0.0000,19.4496
NA,2833.5000,0.0000,0.0000,-32.3581,237.8408,11.6473,-35.9372,4.2045,4.9109,7.9962,2.5673,0.0650,8.3434,15.8627,70.0834,-999.2500,-999.2500,-999.2500,73.1572,0.0000,18.0744
NA,2834.0000,0.0000,0.0000,-32.5855,231.9245,13.7997,-36.3105,4.3117,4.9547,7.9958,2.5525,0.0641,9.2128,17.0458,61.5157,-999.2500,-999.2500,-999.2500,73.4999,0.0000,18.3168
NA,2834.5000,0.0000,0.0000,-28.3097,233.6256,10.1164,-36.6772,4.2804,4.6359,8.0026,2.5185,0.0745,11.2004,18.8472,61.8140,-999.2500,-999.2500,-999.2500,76.7129,0.0000,20.5891
NA,2835.0000,0.0000,0.0000,-19.6641,238.4136,5.5293,-36.9989,4.1944,4.1804,8.0318,2.4803,0.1017,13.4343,20.8986,67.3803,-999.2500,-999.2500,-999.2500,82.0921,0.0000,24.3933
NA,2835.5000,0.0000,0.0000,-9.2490,242.9297,3.6264,-37.2386,4.1164,3.8060,8.0918,2.4575,0.1398,14.7638,23.5727,74.4025,-999.2500,-999.2500,-999.2500,87.7476,0.0000,28.3929
NA,2836.0000,0.0000,0.0000,-1.9679,247.7250,3.2135,-37.3731,4.0367,3.5859,8.2145,2.4561,0.1709,14.8495,26.8772,85.1961,-999.2500,-999.2500,-999.2500,91.6708,0.0000,31.1675
NA,2836.5000,0.0000,0.0000,-0.9482,254.8100,3.5797,-37.4047,3.9245,3.5040,8.2272,2.4702,0.1814,14.0250,28.6062,98.4082,-999.2500,-999.2500,-999.2500,92.8452,0.0000,31.9980
NA,2837.0000,0.0000,0.0000,-4.4689,263.6107,4.1802,-37.3616,3.7935,3.5211,8.1431,2.4920,0.1717,12.7502,26.6172,105.1586,-999.2500,-999.2500,-999.2500,91.6026,0.0000,31.1192
NA,2837.5000,0.0000,0.0000,-9.0516,271.1044,4.6566,-37.2841,3.6886,3.6047,8.1134,2.5135,0.1516,11.4932,23.9775,100.4921,-999.2500,-999.2500,-999.2500,89.1619,0.0000,29.3932
NA,2838.0000,0.0000,0.0000,-12.3051,273.7414,5.3412,-37.2072,3.6531,3.7364,8.0981,2.5260,0.1298,10.7599,22.3900,92.3338,-999.2500,-999.2500,-999.2500,86.7484,0.0000,27.6863
NA,2838.5000,0.0000,0.0000,-13.1866,268.9377,5.6670,-37.1544,3.7183,3.9056,8.0131,2.5256,0.1098,10.7841,20.7130,89.6428,-999.2500,-999.2500,-999.2500,84.9554,0.0000,26.4183
NA,2839.0000,0.0000,0.0000,-11.9952,257.2806,5.1415,-37.1426,3.8868,4.1029,7.9567,2.5181,0.0950,11.2197,19.2289,92.9428,-999.2500,-999.2500,-999.2500,83.7837,0.0000,25.5896
NA,2839.5000,0.0000,0.0000,-9.9833,242.4301,5.0864,-37.1828,4.1249,4.3139,7.9762,2.5140,0.0874,11.4626,19.0156,94.6750,-999.2500,-999.2500,-999.2500,83.0405,0.0000,25.0640
NA,2840.0000,0.0000,0.0000,-8.2408,228.4173,5.3654,-37.2680,4.3780,4.5139,7.9943,2.5180,0.0849,11.2290,20.0437,91.6880,-999.2500,-999.2500,-999.2500,82.5764,0.0000,24.7358
NA,2840.5000,0.0000,0.0000,-7.0764,218.2988,5.6746,-37.3612,4.5809,4.6704,7.9966,2.5274,0.0830,10.6784,21.4055,91.3277,-999.2500,-999.2500,-999.2500,82.3272,0.0000,24.5595
NA,2841.0000,0.0000,0.0000,-6.2779,213.3314,5.7845,-37.4084,4.6875,4.7607,7.9964,2.5369,0.0803,10.1202,22.2084,95.5712,-999.2500,-999.2500,-999.2500,82.3085,0.0000,24.5463
NA,2841.5000,0.0000,0.0000,-5.5349,212.2353,5.4396,-37.3770,4.7118,4.7863,7.9959,2.5435,0.0789,9.7395,22.4722,97.3855,-999.2500,-999.2500,-999.2500,82.5504,0.0000,24.7174
NA,2842.0000,0.0000,0.0000,-4.8250,212.9576,5.1885,-37.2886,4.6958,4.7597,7.9957,2.5467,0.0809,9.5469,22.7286,97.7833,-999.2500,-999.2500,-999.2500,83.0259,0.0000,25.0537
NA,2842.5000,0.0000,0.0000,-4.3772,214.9314,5.0900,-37.2164,4.6526,4.6809,7.9953,2.5469,0.0851,9.5357,23.0422,101.3542,-999.2500,-999.2500,-999.2500,83.6683,0.0000,25.5080
NA,2843.0000,0.0000,0.0000,-4.1999,218.9514,5.3117,-37.2449,4.5672,4.5359,7.9953,2.5418,0.0886,9.8374,23.1501,103.9861,-999.2500,-999.2500,-999.2500,84.4333,0.0000,26.0490
NA,2843.5000,0.0000,0.0000,-4.0093,225.8024,5.1182,-37.4224,4.4286,4.3217,7.9966,2.5285,0.0912,10.6130,23.3727,100.8455,-999.2500,-999.2500,-999.2500,85.3574,0.0000,26.7025
NA,2844.0000,0.0000,0.0000,-3.6645,235.6918,4.5903,-37.7383,4.2428,4.0624,8.0031,2.5080,0.0950,11.8136,24.1101,93.3452,-999.2500,-999.2500,-999.2500,86.6136,1.0000,27.5909
NA,2844.5000,0.0000,0.0000,-3.2790,247.9853,4.3439,-38.1326,4.0325,3.7971,7.9883,2.4836,0.1020,13.2403,24.6136,87.5490,-999.2500,-999.2500,-999.2500,88.4061,0.0000,28.8586
NA,2845.0000,0.0000,0.0000,-3.0005,261.2269,4.0962,-38.5251,3.8281,3.5626,7.9405,2.4587,0.1124,14.6957,24.3560,86.3726,-999.2500,-999.2500,-999.2500,90.6320,0.0000,30.4328
NA,2845.5000,0.0000,0.0000,-3.0388,273.5012,3.8562,-38.8436,3.6563,3.3885,7.9461,2.4394,0.1271,15.8252,24.6121,90.5854,-999.2500,-999.2500,-999.2500,92.6575,0.0000,31.8653
NA,2846.0000,1.0000,0.0000,-3.8462,282.9339,3.5440,-39.0433,3.5344,3.2933,7.9440,2.4348,0.1443,16.0949,26.0673,99.8962,-999.2500,-999.2500,-999.2500,93.6475,0.0000,32.5654
NA,2846.5000,0.0000,0.0000,-5.8201,289.2406,3.6437,-39.1190,3.4573,3.2750,7.9296,2.4493,0.1568,15.2441,27.7564,105.9757,-999.2500,-999.2500,-999.2500,93.2696,0.0000,32.2981
NA,2847.0000,0.0000,0.0000,-8.5300,293.8925,4.3665,-39.1064,3.4026,3.3088,7.9214,2.4776,0.1563,13.5911,28.4849,99.2173,-999.2500,-999.2500,-999.2500,92.0569,0.0000,31.4405
NA,2847.5000,0.0000,0.0000,-10.7908,297.4195,4.8767,-39.0714,3.3623,3.3631,7.9043,2.5078,0.1430,11.8274,28.2918,86.0475,-999.2500,-999.2500,-999.2500,90.9072,0.0000,30.6274
NA,2848.0000,0.0000,0.0000,-11.8109,298.4631,4.5662,-39.0854,3.3505,3.4234,7.8997,2.5298,0.1263,10.5353,28.0332,77.4642,-999.2500,-999.2500,-999.2500,90.1293,0.0000,30.0773
NA,2848.5000,0.0000,0.0000,-11.8563,295.4341,4.4333,-39.2009,3.3848,3.4953,7.9000,2.5430,0.1155,9.7670,27.8382,76.0312,-999.2500,-999.2500,-999.2500,89.2192,0.0000,29.4336
NA,2849.0000,0.0000,0.0000,-11.8565,288.6011,4.4864,-39.4367,3.4650,3.5788,7.9112,2.5519,0.1110,9.2451,27.5010,82.5728,-999.2500,-999.2500,-999.2500,87.7521,0.0000,28.3961
NA,2849.5000,0.0000,0.0000,-12.5854,281.7294,4.5588,-39.7755,3.5495,3.6448,7.9283,2.5543,0.1076,9.1060,27.2638,91.5020,-999.2500,-999.2500,-999.2500,86.1856,0.0000,27.2882
NA,2850.0000,0.0000,0.0000,-13.8287,279.5818,5.4799,-40.1698,3.5768,3.6457,7.8931,2.5367,0.1037,10.1353,27.1561,88.1772,-999.2500,-999.2500,-999.2500,85.5732,0.0000,26.8551
NA,2850.5000,0.0000,0.0000,-14.3673,282.9514,5.9883,-40.5567,3.5342,3.5664,7.8600,2.4921,0.1074,12.7435,26.7379,73.7516,-999.2500,-999.2500,-999.2500,86.5934,0.0000,27.5767
NA,2851.0000,0.0000,0.0000,-13.3306,287.7040,5.0656,-40.8805,3.4758,3.4615,7.8996,2.4401,0.1281,15.7822,25.4999,66.0721,-999.2500,-999.2500,-999.2500,88.7561,0.0000,29.1062
NA,2851.5000,0.0000,0.0000,-11.7448,287.7035,3.9168,-41.1130,3.4758,3.4223,8.0822,2.4109,0.1620,17.4888,23.5266,69.0535,-999.2500,-999.2500,-999.2500,90.4613,0.0000,30.3121
NA,2852.0000,0.0000,0.0000,-12.1392,279.8524,3.5284,-41.2588,3.5733,3.5126,8.2035,2.4186,0.1932,17.0423,21.9629,72.4282,-999.2500,-999.2500,-999.2500,90.1551,0.0000,30.0955
NA,2852.5000,0.0000,0.0000,-15.3641,268.4505,4.9587,-41.3443,3.7251,3.7267,8.0854,2.4589,0.2102,14.6840,21.3636,68.4879,-999.2500,-999.2500,-999.2500,87.7952,0.0000,28.4266
NA,2853.0000,0.0000,0.0000,-19.2862,260.6842,7.3785,-41.4034,3.8361,3.9780,7.8021,2.5136,0.2131,11.4869,20.6340,58.7241,-999.2500,-999.2500,-999.2500,85.0816,0.0000,26.5075
NA,2853.5000,0.0000,0.0000,-21.3077,257.9281,8.2748,-41.4670,3.8770,4.1580,7.5711,2.5560,0.2099,9.0054,18.6647,50.5557,-999.2500,-999.2500,-999.2500,83.8236,0.0000,25.6178
NA,2854.0000,0.0000,0.0000,-20.4258,254.7322,6.8512,-41.5533,3.9257,4.2586,7.5135,2.5741,0.2071,7.9463,15.9993,46.8063,-999.2500,-999.2500,-999.2500,84.1030,0.0000,25.8154
NA,2854.5000,0.0000,0.0000,-18.0593,244.3499,5.1500,-41.6623,4.0925,4.3880,7.5356,2.5819,0.2026,7.4909,15.0584,47.2277,-999.2500,-999.2500,-999.2500,84.5407,0.0000,26.1250
NA,2855.0000,0.0000,0.0000,-17.0479,224.9572,5.3823,-41.7806,4.4453,4.6618,7.6028,2.5951,0.1872,6.7179,14.2199,50.8392,-999.2500,-999.2500,-999.2500,84.1514,2.0000,25.8497
NA,2855.5000,0.0000,0.0000,-18.6565,201.4546,7.0855,-41.8975,4.9639,5.1380,7.7035,2.6163,0.1576,5.4790,11.9870,52.7420,-999.2500,-999.2500,-999.2500,83.1976,2.0000,25.1751
NA,2856.0000,0.0000,0.0000,-22.1159,180.5272,10.0701,-42.0122,5.5393,5.8272,7.8078,2.6433,0.1230,3.9033,9.8900,48.9974,-999.2500,-999.2500,-999.2500,82.2735,0.0000,24.5216
NA,2856.5000,0.0000,0.0000,-26.4822,164.0242,11.4678,-42.1226,6.0967,6.7342,7.8444,2.6771,0.0965,1.9254,8.4668,43.8917,-999.2500,-999.2500,-999.2500,81.1529,0.0000,23.7290
NA,2857.0000,0.0000,0.0000,-30.7273,149.5546,12.2894,-42.2080,6.6865,7.8778,7.8483,2.7183,0.0809,-0.4834,7.3692,42.8088,-999.2500,-999.2500,-999.2500,78.9492,0.0000,22.1706
NA,2857.5000,0.0000,0.0000,-33.1239,135.2076,18.8728,-42.2233,7.3960,9.2150,7.8492,2.7612,0.0705,-2.9922,6.4546,44.0676,-999.2500,-999.2500,-999.2500,75.4495,0.0000,19.6955
NA,2858.0000,0.0000,0.0000,-31.9581,121.4310,24.4449,-42.1156,8.2351,10.4805,7.8500,2.7976,0.0640,-5.1223,5.9836,45.2077,-999.2500,-999.2500,-999.2500,71.8229,0.0000,17.1308
NA,2858.5000,0.0000,0.0000,-27.0753,110.7895,20.3469,-41.8496,9.0261,11.1721,7.8497,2.8212,0.0633,-6.5046,6.2259,46.5402,-999.2500,-999.2500,-999.2500,69.7193,0.0000,15.6431
NA,2859.0000,0.0000,0.0000,-19.8810,105.6259,15.8666,-41.4295,9.4674,10.9408,7.8475,2.8248,0.0644,-6.7150,7.1446,46.9229,-999.2500,-999.2500,-999.2500,69.9609,0.0000,15.8140
NA,2859.5000,0.0000,0.0000,-12.1373,106.2765,11.8051,-40.9078,9.4094,9.9709,7.8613,2.7988,0.0615,-5.1940,8.6661,48.3953,-999.2500,-999.2500,-999.2500,72.1827,0.0000,17.3852
NA,2860.0000,0.0000,1.0000,-5.5590,112.3747,8.6586,-40.3711,8.8988,8.7489,7.9315,2.7429,0.0589,-1.9263,11.2084,53.2223,-999.2500,-999.2500,-999.2500,75.3362,0.0000,19.6154
NA,2860.5000,0.0000,0.0000,-1.1653,122.5618,7.9899,-39.9084,8.1592,7.6585,7.9930,2.6788,0.0692,1.8271,15.0800,58.8179,-999.2500,-999.2500,-999.2500,78.3690,0.0000,21.7602
NA,2861.0000,0.0000,0.0000,0.9971,133.3522,6.5327,-39.5788,7.4989,6.8699,7.9709,2.6351,0.0953,4.3800,17.7928,66.1768,-999.2500,-999.2500,-999.2500,80.5633,0.0000,23.3121
NA,2861.5000,0.0000,0.0000,0.6008,142.3874,5.3853,-39.4028,7.0231,6.3921,7.9380,2.6213,0.1213,5.1870,19.0686,72.7702,-999.2500,-999.2500,-999.2500,81.5389,0.0000,24.0021
NA,2862.0000,0.0000,0.0000,-2.3050,150.3887,6.8442,-39.3748,6.6494,6.1311,7.8913,2.6242,0.1300,5.0162,20.0467,71.7014,-999.2500,-999.2500,-999.2500,81.3201,0.0000,23.8473
NA,2862.5000,0.0000,0.0000,-5.8397,158.3713,8.3428,-39.4744,6.3143,5.9514,7.8538,2.6194,0.1204,5.2962,19.7401,64.4090,-999.2500,-999.2500,-999.2500,80.5213,0.0000,23.2824
NA,2863.0000,0.0000,0.0000,-7.8064,166.1526,8.2602,-39.6599,6.0186,5.7648,7.9081,2.5878,0.1083,7.1473,18.1646,57.4673,-999.2500,-999.2500,-999.2500,80.1920,0.0000,23.0495
NA,2863.5000,0.0000,0.0000,-7.4289,172.4375,7.0814,-39.8625,5.7992,5.5804,8.0108,2.5396,0.1121,9.9630,17.2453,57.1840,-999.2500,-999.2500,-999.2500,81.1216,0.0000,23.7069
NA,2864.0000,0.0000,0.0000,-5.3724,175.2145,6.0096,-40.0003,5.7073,5.4504,8.0999,2.5059,0.1327,11.9381,18.4621,64.1234,-999.2500,-999.2500,-999.2500,83.2088,0.0000,25.1830
NA,2864.5000,0.0000,0.0000,-3.1762,174.2439,5.8018,-40.0155,5.7391,5.3946,8.1293,2.5020,0.1521,12.1645,19.6739,71.8340,-999.2500,-999.2500,-999.2500,85.5894,0.0000,26.8666
NA,2865.0000,0.0000,0.0000,-2.2736,172.3367,5.8870,-39.9056,5.8026,5.3865,8.1624,2.5230,0.1543,10.9344,19.7733,78.2280,-999.2500,-999.2500,-999.2500,87.4244,0.0000,28.1644
NA,2865.5000,0.0000,0.0000,-3.0195,172.6491,6.1369,-39.7235,5.7921,5.3840,8.1838,2.5553,0.1381,9.0443,19.7761,80.9157,-999.2500,-999.2500,-999.2500,88.5317,0.0000,28.9475
NA,2866.0000,0.0000,0.0000,-4.6041,175.7883,6.7078,-39.5440,5.6887,5.3661,8.1515,2.5819,0.1146,7.4934,20.8283,74.8254,-999.2500,-999.2500,-999.2500,89.1938,0.0000,29.4157
NA,2866.5000,0.0000,0.0000,-5.8424,179.1235,6.8235,-39.4188,5.5827,5.3538,8.0390,2.5889,0.0963,7.0810,21.5069,66.6956,-999.2500,-999.2500,-999.2500,89.4875,0.0000,29.6234
NA,2867.0000,0.0000,0.0000,-6.6290,178.9501,6.3419,-39.3546,5.5881,5.4074,7.9180,2.5802,0.0895,7.5910,19.9070,67.7040,-999.2500,-999.2500,-999.2500,89.0051,0.0000,29.2823
NA,2867.5000,0.0000,0.0000,-8.7618,174.2747,5.7594,-39.3236,5.7381,5.5901,7.8876,2.5754,0.0923,7.8719,18.1517,75.1930,-999.2500,-999.2500,-999.2500,87.1872,1.0000,27.9966
NA,2868.0000,0.0000,0.0000,-13.9304,168.1867,6.3850,-39.2954,5.9458,5.8956,7.9154,2.5890,0.0945,7.0747,18.1220,76.8635,-999.2500,-999.2500,-999.2500,83.9220,0.0000,25.6874
NA,2868.5000,0.0000,0.0000,-20.9970,165.6947,10.1417,-39.2608,6.0352,6.1562,7.9374,2.6162,0.0859,5.4880,18.1579,66.3517,-999.2500,-999.2500,-999.2500,80.0185,0.0000,22.9268
NA,2869.0000,0.0000,0.0000,-26.9501,170.0797,15.3374,-39.2306,5.8796,6.0761,7.9167,2.6322,0.0671,4.5508,18.1229,50.9388,-999.2500,-999.2500,-999.2500,77.1547,0.0000,20.9015
NA,2869.5000,0.0000,0.0000,-29.0463,180.8649,15.7221,-39.2147,5.5290,5.5685,7.9031,2.6096,0.0529,5.8701,18.7407,43.0289,-999.2500,-999.2500,-999.2500,77.0343,0.0000,20.8164
NA,2870.0000,0.0000,0.0000,-25.7386,194.1400,10.3572,-39.2041,5.1509,4.9147,7.9158,2.5565,0.0598,8.9750,19.5820,48.7445,-999.2500,-999.2500,-999.2500,80.1122,0.0000,22.9931
NA,2870.5000,0.0000,0.0000,-17.6337,205.1029,5.7454,-39.1743,4.8756,4.4047,7.9417,2.5106,0.0854,11.6636,21.2399,65.6267,-999.2500,-999.2500,-999.2500,85.0130,0.0000,26.4590
NA,2871.0000,0.0000,0.0000,-8.5640,212.0015,3.8290,-39.1108,4.7169,4.1222,7.9702,2.4908,0.1084,12.8195,24.0686,81.2295,-999.2500,-999.2500,-999.2500,89.3736,0.0000,29.5429
NA,2871.5000,0.0000,0.0000,-3.9161,217.7488,3.9952,-39.0304,4.5924,4.0167,7.9759,2.4920,0.1121,12.7506,25.6751,85.8383,-999.2500,-999.2500,-999.2500,91.4303,0.0000,30.9974
NA,2872.0000,0.0000,0.0000,-5.0277,226.3290,5.1513,-38.9759,4.4183,3.9968,7.9519,2.5015,0.0972,12.1948,24.5860,83.1574,-999.2500,-999.2500,-999.2500,91.0227,0.0000,30.7091
NA,2872.5000,0.0000,0.0000,-8.5984,238.4080,5.6697,-38.9837,4.1945,3.9889,7.9415,2.5089,0.0758,11.7586,23.3678,79.3774,-999.2500,-999.2500,-999.2500,89.3740,0.0000,29.5431
NA,2873.0000,0.0000,0.0000,-11.5417,250.7892,5.5665,-39.0540,3.9874,3.9676,7.9416,2.5092,0.0592,11.7408,23.4868,78.0828,-999.2500,-999.2500,-999.2500,87.9833,0.0000,28.5596
NA,2873.5000,0.0000,0.0000,-12.6892,258.5361,5.3619,-39.1521,3.8679,3.9429,7.9429,2.5012,0.0497,12.2090,24.0997,82.4751,-999.2500,-999.2500,-999.2500,87.6030,0.0000,28.2907
NA,2874.0000,0.0000,0.0000,-12.1857,258.9083,5.2567,-39.2387,3.8624,3.9264,7.9426,2.4863,0.0444,13.0843,24.3651,88.8157,-999.2500,-999.2500,-999.2500,88.0960,0.0000,28.6393
NA,2874.5000,0.0000,0.0000,-10.8555,253.9100,5.1293,-39.3032,3.9384,3.9209,7.9404,2.4698,0.0427,14.0496,25.0711,92.5717,-999.2500,-999.2500,-999.2500,88.9907,0.0000,29.2721
NA,2875.0000,0.0000,0.0000,-9.6383,247.6412,5.0996,-39.3706,4.0381,3.9321,7.9407,2.4605,0.0483,14.5893,25.4883,89.9100,-999.2500,-999.2500,-999.2500,89.8875,0.0000,29.9063
NA,2875.5000,1.0000,0.0000,-9.2040,242.0844,5.1150,-39.4794,4.1308,3.9791,7.9460,2.4658,0.0631,14.2806,23.2593,83.8844,-999.2500,-999.2500,-999.2500,90.3824,0.0000,30.2563
NA,2876.0000,0.0000,0.0000,-9.9994,236.8324,5.0330,-39.6480,4.2224,4.0899,7.9671,2.4865,0.0822,13.0677,19.9492,81.5622,-999.2500,-999.2500,-999.2500,89.9950,0.0000,29.9823
NA,2876.5000,0.0000,0.0000,-12.1428,231.3839,5.3585,-39.8577,4.3218,4.2846,8.0133,2.5176,0.0957,11.2540,17.6654,79.4319,-999.2500,-999.2500,-999.2500,88.4402,0.0000,28.8827
NA,2877.0000,0.0000,0.0000,-14.9570,225.7092,6.6614,-40.0620,4.4305,4.5571,8.0196,2.5522,0.0972,9.2291,16.1191,74.7259,-999.2500,-999.2500,-999.2500,85.9292,0.0000,27.1069
NA,2877.5000,0.0000,0.0000,-17.2014,219.3772,7.4846,-40.2178,4.5584,4.8717,7.9356,2.5861,0.0905,7.2463,15.4519,73.5493,-999.2500,-999.2500,-999.2500,83.1358,0.0000,25.1314
NA,2878.0000,0.0000,0.0000,-17.9492,211.4173,7.8945,-40.3162,4.7300,5.1864,7.9000,2.6152,0.0845,5.5425,16.0495,73.6605,-999.2500,-999.2500,-999.2500,80.8065,0.0000,23.4841
NA,2878.5000,0.0000,0.0000,-17.1347,201.1563,7.8831,-40.3903,4.9713,5.4835,7.9015,2.6321,0.0843,4.5563,16.3091,71.0195,-999.2500,-999.2500,-999.2500,79.2566,0.0000,22.3880
NA,2879.0000,0.0000,0.0000,-15.6016,189.5598,7.5050,-40.4916,5.2754,5.7655,7.9147,2.6301,0.0891,4.6739,15.1107,69.1097,-999.2500,-999.2500,-999.2500,78.2228,1.0000,21.6568
NA,2879.5000,0.0000,0.0000,-14.5675,179.2649,7.8578,-40.6542,5.5783,6.0146,7.9202,2.6135,0.0988,5.6413,14.3761,66.6151,-999.2500,-999.2500,-999.2500,77.3409,1.0000,21.0332
NA,2880.0000,0.0000,0.0000,-14.5930,173.1651,8.0674,-40.8745,5.7748,6.1615,7.9243,2.5953,0.1146,6.7083,15.1040,61.8426,-999.2500,-999.2500,-999.2500,76.7588,0.0000,20.6215
NA,2880.5000,0.0000,0.0000,-14.8888,172.5437,9.7077,-41.1232,5.7956,6.1213,7.9493,2.5800,0.1341,7.6011,15.9565,58.2441,-999.2500,-999.2500,-999.2500,77.0732,0.0000,20.8438
NA,2881.0000,0.0000,0.0000,-13.8247,175.4811,9.7469,-41.3690,5.6986,5.8985,7.8691,2.5595,0.1516,8.8000,16.5936,62.2318,-999.2500,-999.2500,-999.2500,78.6049,0.0000,21.9271
NA,2881.5000,0.0000,0.0000,-10.8133,178.1454,6.6404,-41.5886,5.6134,5.6302,7.8026,2.5302,0.1645,10.5135,18.3792,74.7476,-999.2500,-999.2500,-999.2500,80.8451,0.0000,23.5114
NA,2882.0000,0.0000,0.0000,-7.9174,177.6822,5.5162,-41.7542,5.6280,5.4887,7.8702,2.5063,0.1754,11.9108,20.4170,83.2324,-999.2500,-999.2500,-999.2500,82.5664,0.0000,24.7287
NA,2882.5000,0.0000,0.0000,-8.6493,173.5199,5.5500,-41.8249,5.7630,5.5812,7.9679,2.5086,0.1857,11.7803,21.3551,82.1389,-999.2500,-999.2500,-999.2500,82.5055,0.0000,24.6856
NA,2883.0000,0.0000,0.0000,-13.8283,167.4769,6.5895,-41.7637,5.9710,5.9250,8.0493,2.5464,0.1904,9.5687,20.1482,75.8143,-999.2500,-999.2500,-999.2500,80.2717,0.0000,23.1059
NA,2883.5000,0.0000,0.0000,-20.3878,162.4254,10.5251,-41.5758,6.1567,6.4401,8.0693,2.6126,0.1809,5.6983,16.5163,66.8276,-999.2500,-999.2500,-999.2500,76.7533,0.0000,20.6176
NA,2884.0000,0.0000,0.0000,-24.6314,159.1708,15.6991,-41.3304,6.2826,6.9508,8.0335,2.6856,0.1559,1.4249,12.2254,57.7598,-999.2500,-999.2500,-999.2500,73.5255,0.0000,18.3349
NA,2884.5000,0.0000,0.0000,-24.5507,156.1254,14.3208,-41.1369,6.4051,7.2722,7.9821,2.7331,0.1252,-1.3509,10.6431,54.8569,-999.2500,-999.2500,-999.2500,71.8276,0.0000,17.1341
NA,2885.0000,0.0000,0.0000,-20.5042,152.2840,10.4392,-41.0820,6.5667,7.3355,8.0364,2.7305,0.1017,-1.2003,11.2999,60.2013,-999.2500,-999.2500,-999.2500,71.9890,0.0000,17.2482
NA,2885.5000,0.0000,0.0000,-14.6873,148.7802,8.8567,-41.1792,6.7213,7.1696,8.1258,2.6872,0.0909,1.3341,14.5690,65.9126,-999.2500,-999.2500,-999.2500,73.5435,0.0000,18.3476
NA,2886.0000,0.0000,0.0000,-9.3377,147.8594,8.5383,-41.3682,6.7632,6.8089,8.1435,2.6312,0.0911,4.6092,19.1196,65.5763,-999.2500,-999.2500,-999.2500,75.8094,0.0000,19.9501
NA,2886.5000,0.0000,0.0000,-5.1733,151.0162,8.0527,-41.5624,6.6218,6.3082,8.0996,2.5823,0.0975,7.4661,21.3055,63.8878,-999.2500,-999.2500,-999.2500,78.4368,0.0000,21.8082
NA,2887.0000,0.0000,0.0000,-2.0224,158.2383,6.1363,-41.7044,6.3196,5.7809,8.0493,2.5489,0.1055,9.4189,22.4468,68.2179,-999.2500,-999.2500,-999.2500,81.3266,0.0000,23.8519
NA,2887.5000,0.0000,0.0000,-0.2810,168.6291,5.2901,-41.7858,5.9302,5.3369,8.0884,2.5337,0.1118,10.3080,23.6656,78.2273,-999.2500,-999.2500,-999.2500,84.1409,0.0000,25.8422
NA,2888.0000,0.0000,0.0000,-0.6731,181.0888,5.0982,-41.8293,5.5222,5.0135,8.1181,2.5340,0.1150,10.2903,25.4822,87.7092,-999.2500,-999.2500,-999.2500,86.3012,0.0000,27.3700
NA,2888.5000,0.0000,0.0000,-2.8283,194.3041,5.4886,-41.8519,5.1466,4.7840,8.2069,2.5362,0.1131,10.1662,26.6885,91.7271,-999.2500,-999.2500,-999.2500,87.5374,0.0000,28.2443
NA,2889.0000,0.0000,0.0000,-5.1695,206.3294,5.9100,-41.8435,4.8466,4.6113,8.2080,2.5213,0.1059,11.0375,25.5313,88.3193,-999.2500,-999.2500,-999.2500,88.1300,0.0000,28.6633
NA,2889.5000,0.0000,0.0000,-6.3562,214.9429,5.6455,-41.7766,4.6524,4.4895,8.1641,2.4894,0.1029,12.9003,22.9256,82.3717,-999.2500,-999.2500,-999.2500,88.5095,0.0000,28.9317
NA,2890.0000,0.0000,0.0000,-6.3102,218.9387,5.2403,-41.6421,4.5675,4.4391,8.1696,2.4655,0.1147,14.2964,21.3477,80.5096,-999.2500,-999.2500,-999.2500,88.7719,0.0000,29.1173
NA,2890.5000,0.0000,0.0000,-5.9534,218.8655,4.9165,-41.4816,4.5690,4.4706,8.1958,2.4681,0.1344,14.1457,22.5300,80.4726,-999.2500,-999.2500,-999.2500,88.6781,0.0000,29.0510
NA,2891.0000,0.0000,0.0000,-6.1368,216.9117,5.1926,-41.3835,4.6102,4.5558,8.2917,2.4915,0.1432,12.7806,26.0895,77.5074,-999.2500,-999.2500,-999.2500,88.0886,0.0000,28.6341
NA,2891.5000,0.0000,0.0000,-6.8229,215.6942,5.7935,-41.4373,4.6362,4.6343,8.2339,2.5179,0.1331,11.2320,29.0737,74.6787,-999.2500,-999.2500,-999.2500,87.3340,1.0000,28.1005
